State,female,Race,Citizen,Income,Profession
Michigan,0,Black,FALSE,19063,Unemployment
Michigan,0,Black,FALSE,22589,Unemployment
Michigan,0,Hispanic,TRUE,23214,Unemployment
Michigan,0,Hispanic,TRUE,35162,Unemployment
Michigan,0,Hispanic,TRUE,34013,PrivateWork
Michigan,0,Black,TRUE,29877,Unemployment
Michigan,0,Black,TRUE,19756,Unemployment
Michigan,0,Hispanic,FALSE,59811,PublicWork
Michigan,0,Asian,FALSE,59724,PrivateWork
Michigan,0,Asian,FALSE,49286,SelfEmployed
Michigan,0,Hispanic,FALSE,31175,PrivateWork
Michigan,0,Hispanic,FALSE,37254,PrivateWork
Michigan,0,Hispanic,FALSE,41938,PrivateWork
Michigan,0,White,FALSE,52392,PrivateWork
Michigan,0,Native,FALSE,33042,Unemployment
Michigan,0,Hispanic,FALSE,49827,SelfEmployed
Michigan,0,Asian,TRUE,56484,PrivateWork
Michigan,0,Asian,TRUE,59578,PrivateWork
Michigan,0,Hispanic,TRUE,55069,PrivateWork
Michigan,0,Hispanic,TRUE,50141,PrivateWork
Michigan,0,Hispanic,TRUE,46792,Unemployment
Michigan,0,Hispanic,FALSE,43734,SelfEmployed
Michigan,0,Asian,TRUE,50313,PrivateWork
Michigan,0,Native,FALSE,58125,PrivateWork
Michigan,0,Asian,TRUE,53275,PrivateWork
Michigan,0,Asian,TRUE,47714,PrivateWork
Michigan,0,Hispanic,TRUE,55096,PrivateWork
Michigan,0,Asian,FALSE,68657,PrivateWork
Michigan,0,Hispanic,FALSE,19017,Unemployment
Michigan,0,Asian,FALSE,38832,SelfEmployed
Michigan,0,Hispanic,FALSE,43500,SelfEmployed
Michigan,0,Hispanic,FALSE,50906,PrivateWork
Michigan,0,Hispanic,TRUE,50123,PrivateWork
Michigan,0,Asian,FALSE,48315,SelfEmployed
Michigan,0,Asian,TRUE,33482,PrivateWork
Michigan,0,Asian,FALSE,34410,Unemployment
Michigan,0,Asian,FALSE,43065,Unemployment
Michigan,0,Asian,TRUE,52314,SelfEmployed
Michigan,0,Hispanic,TRUE,40950,SelfEmployed
Michigan,0,Hispanic,TRUE,42951,PrivateWork
Michigan,0,Asian,FALSE,72351,PrivateWork
Michigan,0,Asian,FALSE,89412,PrivateWork
Michigan,0,Hispanic,TRUE,48798,PrivateWork
Michigan,0,Asian,TRUE,96853,PrivateWork
Michigan,0,Asian,TRUE,76602,PrivateWork
Michigan,0,Asian,TRUE,75942,PrivateWork
Michigan,0,Asian,TRUE,81953,PrivateWork
Michigan,0,Asian,TRUE,64916,PrivateWork
Michigan,0,Asian,TRUE,79143,FamilyWork
Michigan,0,Hispanic,TRUE,60938,PrivateWork
Michigan,0,Asian,FALSE,65833,PrivateWork
Michigan,0,Asian,FALSE,100000,PrivateWork
Michigan,0,Asian,TRUE,71354,PrivateWork
Michigan,0,Asian,TRUE,53396,PrivateWork
Michigan,0,Asian,FALSE,64375,Unemployment
Michigan,0,Hispanic,FALSE,68244,FamilyWork
Michigan,0,Hispanic,FALSE,112547,FamilyWork
Michigan,0,Asian,TRUE,65389,PrivateWork
Michigan,0,Asian,FALSE,88563,SelfEmployed
Michigan,0,Asian,TRUE,90243,PrivateWork
Michigan,0,Asian,TRUE,96316,SelfEmployed
Michigan,0,Asian,TRUE,104427,SelfEmployed
Michigan,0,Asian,FALSE,92202,SelfEmployed
Michigan,0,Hispanic,FALSE,60324,SelfEmployed
Michigan,0,White,TRUE,76676,PrivateWork
Michigan,0,Asian,TRUE,126080,PrivateWork
Michigan,0,Asian,FALSE,56370,PrivateWork
Michigan,0,Asian,TRUE,84449,PrivateWork
Michigan,0,Hispanic,FALSE,83750,PrivateWork
Michigan,0,Asian,TRUE,114432,PrivateWork
Michigan,0,White,TRUE,62688,PrivateWork
Michigan,0,Hispanic,FALSE,54551,PrivateWork
Michigan,0,Hispanic,TRUE,72750,PrivateWork
Michigan,0,White,TRUE,95901,PrivateWork
Michigan,0,Asian,TRUE,131316,PrivateWork
Michigan,0,White,TRUE,83824,PrivateWork
Michigan,0,White,TRUE,102972,PrivateWork
Michigan,0,Asian,FALSE,44879,SelfEmployed
Michigan,0,Asian,FALSE,69205,SelfEmployed
Michigan,0,Asian,FALSE,73243,PrivateWork
Michigan,0,Asian,TRUE,71563,PrivateWork
Michigan,0,Asian,FALSE,89464,FamilyWork
Michigan,0,Asian,FALSE,76202,PrivateWork
Michigan,0,Asian,FALSE,67434,PrivateWork
Michigan,0,Asian,FALSE,92875,PrivateWork
Michigan,0,Asian,TRUE,76300,SelfEmployed
Michigan,0,Asian,FALSE,78984,PrivateWork
Michigan,0,Asian,FALSE,71563,SelfEmployed
Michigan,0,Asian,FALSE,68289,PrivateWork
Michigan,0,Asian,FALSE,80319,SelfEmployed
Michigan,0,Asian,TRUE,50625,PrivateWork
Michigan,0,Asian,FALSE,72402,PrivateWork
Michigan,0,Asian,FALSE,68566,PrivateWork
Michigan,0,Asian,TRUE,102361,PrivateWork
Michigan,0,White,TRUE,113333,PrivateWork
Michigan,0,White,TRUE,96131,PrivateWork
Michigan,0,White,TRUE,67596,PrivateWork
Michigan,0,White,TRUE,29737,PrivateWork
Michigan,0,Asian,TRUE,81480,PrivateWork
Michigan,0,Asian,TRUE,81451,SelfEmployed
Michigan,0,Asian,FALSE,90987,PrivateWork
Michigan,0,White,TRUE,94338,PrivateWork
Michigan,0,Asian,FALSE,74919,PrivateWork
Michigan,0,White,TRUE,49323,PrivateWork
Michigan,0,Asian,TRUE,100469,PrivateWork
Michigan,0,White,TRUE,80798,PrivateWork
Michigan,0,Asian,TRUE,129531,PrivateWork
Michigan,0,White,TRUE,63750,PrivateWork
Michigan,0,White,TRUE,88301,PrivateWork
Michigan,0,White,FALSE,43954,PrivateWork
Michigan,0,White,TRUE,101574,PrivateWork
Michigan,0,White,TRUE,64484,PrivateWork
Michigan,0,White,TRUE,81835,PrivateWork
Michigan,0,White,TRUE,101120,PrivateWork
Michigan,0,White,TRUE,130313,PrivateWork
Michigan,0,White,TRUE,160993,PrivateWork
Michigan,0,White,TRUE,101645,PrivateWork
Michigan,0,Hispanic,FALSE,56786,PrivateWork
Michigan,0,Asian,TRUE,103105,PrivateWork
Michigan,0,Asian,FALSE,52156,PrivateWork
Michigan,0,Asian,TRUE,73272,PrivateWork
Michigan,0,White,TRUE,36324,PrivateWork
Michigan,0,Native,TRUE,63426,PrivateWork
Michigan,0,White,TRUE,53793,PrivateWork
Michigan,0,Hispanic,TRUE,22299,Unemployment
Michigan,0,Hispanic,TRUE,32276,Unemployment
Michigan,0,Hispanic,TRUE,31780,PrivateWork
Michigan,0,White,TRUE,27681,Unemployment
Michigan,0,Hispanic,TRUE,25926,Unemployment
Michigan,0,Hispanic,FALSE,32596,Unemployment
Michigan,0,White,TRUE,21201,Unemployment
Michigan,0,Black,TRUE,28415,Unemployment
Michigan,0,Black,FALSE,32435,PublicWork
Michigan,0,White,FALSE,45464,PrivateWork
Michigan,0,Hispanic,FALSE,87537,PrivateWork
Michigan,0,Asian,FALSE,58883,PrivateWork
Michigan,0,Hispanic,FALSE,65000,PrivateWork
Michigan,0,Asian,FALSE,73333,PrivateWork
Michigan,0,Hispanic,TRUE,62888,PrivateWork
Michigan,0,Asian,FALSE,60846,PrivateWork
Michigan,0,Hispanic,TRUE,36077,PrivateWork
Michigan,0,Hispanic,FALSE,51218,PrivateWork
Michigan,0,Hispanic,FALSE,37621,Unemployment
Michigan,0,Asian,FALSE,58640,PrivateWork
Michigan,0,Hispanic,TRUE,55333,PrivateWork
Michigan,0,White,TRUE,53205,PrivateWork
Michigan,0,Hispanic,FALSE,54592,PrivateWork
Michigan,0,White,TRUE,54856,PrivateWork
Michigan,0,Hispanic,FALSE,63260,PrivateWork
Michigan,0,Hispanic,TRUE,41875,PrivateWork
Michigan,0,White,FALSE,32529,PrivateWork
Michigan,0,White,FALSE,126979,SelfEmployed
Michigan,0,White,TRUE,139766,FamilyWork
Michigan,0,White,FALSE,135893,SelfEmployed
Michigan,0,White,TRUE,175769,PrivateWork
Michigan,0,White,FALSE,112716,SelfEmployed
Michigan,0,White,TRUE,165398,PrivateWork
Michigan,0,White,TRUE,172768,PrivateWork
Michigan,0,Asian,TRUE,135536,PrivateWork
Michigan,0,Asian,TRUE,157411,SelfEmployed
Michigan,0,White,TRUE,84688,PrivateWork
Michigan,0,Asian,FALSE,84417,PrivateWork
Michigan,0,Asian,FALSE,65489,PrivateWork
Michigan,0,Asian,TRUE,83681,PrivateWork
Michigan,0,White,FALSE,42616,SelfEmployed
Michigan,0,White,TRUE,148750,SelfEmployed
Michigan,0,White,TRUE,107083,PrivateWork
Michigan,0,White,FALSE,83750,SelfEmployed
Michigan,0,White,TRUE,110505,SelfEmployed
Michigan,0,White,TRUE,98958,SelfEmployed
Michigan,0,White,FALSE,106094,SelfEmployed
Michigan,0,White,TRUE,121143,PrivateWork
Michigan,0,White,TRUE,104375,PrivateWork
Michigan,0,White,TRUE,110250,PrivateWork
Michigan,0,White,TRUE,94375,PrivateWork
Michigan,0,White,FALSE,101250,PrivateWork
Michigan,0,Asian,TRUE,83510,FamilyWork
Michigan,0,White,TRUE,134375,SelfEmployed
Michigan,0,Black,FALSE,100074,PrivateWork
Michigan,0,White,FALSE,52923,PrivateWork
Michigan,0,Black,FALSE,75000,Unemployment
Michigan,0,Black,FALSE,51786,PrivateWork
Michigan,0,Black,TRUE,52127,Unemployment
Michigan,0,White,FALSE,59928,PrivateWork
Michigan,0,White,TRUE,69817,PrivateWork
Michigan,0,White,TRUE,98750,PrivateWork
Michigan,0,White,TRUE,81630,PrivateWork
Michigan,0,White,TRUE,130156,PrivateWork
Michigan,0,White,TRUE,94965,PrivateWork
Michigan,0,Hispanic,TRUE,42807,PrivateWork
Michigan,0,White,TRUE,71667,PrivateWork
Michigan,0,White,TRUE,74167,SelfEmployed
Michigan,0,White,TRUE,112321,SelfEmployed
Michigan,0,White,TRUE,109524,PrivateWork
Michigan,0,White,TRUE,88200,PrivateWork
Michigan,0,White,TRUE,62055,PrivateWork
Michigan,0,Asian,TRUE,96786,PrivateWork
Michigan,0,Asian,FALSE,65954,PrivateWork
Michigan,0,Asian,TRUE,79798,PrivateWork
Michigan,0,Asian,FALSE,64139,PrivateWork
Michigan,0,Black,TRUE,47044,Unemployment
Michigan,0,Hispanic,FALSE,45991,PrivateWork
Michigan,0,Asian,FALSE,49453,PrivateWork
Michigan,0,Asian,FALSE,76068,PrivateWork
Michigan,0,Asian,FALSE,60469,PrivateWork
Michigan,0,Asian,FALSE,46781,SelfEmployed
Michigan,0,Asian,FALSE,52335,PrivateWork
Michigan,0,Asian,FALSE,43188,PrivateWork
Michigan,0,Asian,FALSE,33987,SelfEmployed
Michigan,0,Asian,TRUE,25980,PrivateWork
Michigan,0,White,TRUE,37974,PrivateWork
Michigan,0,Black,TRUE,35524,Unemployment
Michigan,0,Hispanic,TRUE,58381,PrivateWork
Michigan,0,Asian,FALSE,52360,PrivateWork
Michigan,0,White,TRUE,22917,Unemployment
Michigan,0,White,TRUE,48352,PrivateWork
Michigan,0,Asian,FALSE,45502,PrivateWork
Michigan,0,Asian,TRUE,42730,PrivateWork
Michigan,0,Asian,TRUE,39548,PrivateWork
Michigan,0,Asian,FALSE,51757,PrivateWork
Michigan,0,White,FALSE,62744,PrivateWork
Michigan,0,White,FALSE,67961,PrivateWork
Michigan,0,White,FALSE,51451,PrivateWork
Michigan,0,Asian,FALSE,67174,PrivateWork
Michigan,0,White,FALSE,73700,PrivateWork
Michigan,0,White,FALSE,77741,PrivateWork
Michigan,0,Asian,FALSE,66050,PrivateWork
Michigan,0,Hispanic,FALSE,96591,PrivateWork
Michigan,0,White,FALSE,63390,PrivateWork
Michigan,0,White,FALSE,71563,SelfEmployed
Michigan,0,Asian,FALSE,67601,PrivateWork
Michigan,0,Asian,FALSE,66250,PrivateWork
Michigan,0,Asian,FALSE,73281,PrivateWork
Michigan,0,White,FALSE,60694,PrivateWork
Michigan,0,White,FALSE,61743,PrivateWork
Michigan,0,Asian,FALSE,105438,PrivateWork
Michigan,0,Asian,TRUE,109746,PrivateWork
Michigan,0,White,TRUE,109500,PrivateWork
Michigan,0,Asian,FALSE,75938,FamilyWork
Michigan,0,Asian,TRUE,123203,PrivateWork
Michigan,0,Hispanic,FALSE,56250,PrivateWork
Michigan,0,Asian,FALSE,50601,PrivateWork
Michigan,0,White,TRUE,76480,PrivateWork
Michigan,0,White,TRUE,126079,PrivateWork
Michigan,0,White,TRUE,80883,PrivateWork
Michigan,0,White,TRUE,129412,PrivateWork
Michigan,0,White,FALSE,94702,PrivateWork
Michigan,0,White,TRUE,140982,PrivateWork
Michigan,0,White,TRUE,88750,PrivateWork
Michigan,0,White,TRUE,83050,SelfEmployed
Michigan,0,White,TRUE,107269,PrivateWork
Michigan,0,White,TRUE,50727,SelfEmployed
Michigan,0,White,FALSE,68611,PrivateWork
Michigan,0,White,TRUE,74013,PrivateWork
Michigan,0,White,TRUE,57854,PrivateWork
Michigan,0,White,TRUE,96366,PrivateWork
Michigan,0,White,TRUE,100739,PrivateWork
Michigan,0,White,FALSE,80417,PrivateWork
Michigan,0,Asian,FALSE,41398,PrivateWork
Michigan,0,White,TRUE,76314,PrivateWork
Michigan,0,White,TRUE,95556,PrivateWork
Michigan,0,White,TRUE,88173,PrivateWork
Michigan,0,White,TRUE,80500,PrivateWork
Michigan,0,White,FALSE,126686,SelfEmployed
Michigan,0,White,TRUE,131111,SelfEmployed
Michigan,0,White,TRUE,115833,PrivateWork
Michigan,0,White,TRUE,113875,PrivateWork
Michigan,0,White,TRUE,101200,SelfEmployed
Michigan,0,White,TRUE,103017,PrivateWork
Michigan,0,White,TRUE,106250,PrivateWork
Michigan,0,White,TRUE,101583,PrivateWork
Michigan,0,White,FALSE,62972,PrivateWork
Michigan,0,White,TRUE,67218,PrivateWork
Michigan,0,White,TRUE,82279,PrivateWork
Michigan,0,White,TRUE,65083,PrivateWork
Michigan,0,White,TRUE,103750,PrivateWork
Michigan,0,White,TRUE,98691,PrivateWork
Michigan,0,Hispanic,TRUE,42405,SelfEmployed
Michigan,0,Hispanic,TRUE,34020,PrivateWork
Michigan,0,Hispanic,TRUE,39471,SelfEmployed
Michigan,0,Asian,FALSE,43583,SelfEmployed
Michigan,0,Hispanic,FALSE,44538,SelfEmployed
Michigan,0,Hispanic,FALSE,48092,SelfEmployed
Michigan,0,Hispanic,FALSE,41607,PublicWork
Michigan,0,Asian,FALSE,34542,Unemployment
Michigan,0,Asian,FALSE,47336,SelfEmployed
Michigan,0,Asian,FALSE,38242,SelfEmployed
Michigan,0,Asian,FALSE,41750,SelfEmployed
Michigan,0,Asian,FALSE,35885,SelfEmployed
Michigan,0,Asian,FALSE,26094,Unemployment
Michigan,0,Asian,FALSE,32837,SelfEmployed
Michigan,0,Asian,FALSE,33466,PublicWork
Michigan,0,Asian,FALSE,38015,SelfEmployed
Michigan,0,Asian,FALSE,36995,SelfEmployed
Michigan,0,Asian,TRUE,45950,SelfEmployed
Michigan,0,Asian,FALSE,39943,SelfEmployed
Michigan,0,Asian,TRUE,30000,SelfEmployed
Michigan,0,Asian,FALSE,42073,FamilyWork
Michigan,0,Asian,FALSE,37622,SelfEmployed
Michigan,0,Asian,FALSE,33649,Unemployment
Michigan,0,Asian,FALSE,38750,FamilyWork
Michigan,0,Asian,FALSE,27125,PublicWork
Michigan,0,Asian,FALSE,32123,Unemployment
Michigan,0,Asian,FALSE,36581,SelfEmployed
Michigan,0,Asian,FALSE,41645,PrivateWork
Michigan,0,Asian,FALSE,53438,PrivateWork
Michigan,0,Asian,TRUE,37550,PrivateWork
Michigan,0,Asian,FALSE,49853,SelfEmployed
Michigan,0,Asian,FALSE,53236,FamilyWork
Michigan,0,Asian,FALSE,60778,SelfEmployed
Michigan,0,Asian,TRUE,48919,PrivateWork
Michigan,0,Asian,TRUE,45469,FamilyWork
Michigan,0,White,FALSE,63654,PrivateWork
Michigan,0,Asian,FALSE,68947,PrivateWork
Michigan,0,Asian,FALSE,47969,SelfEmployed
Michigan,0,Asian,TRUE,60652,SelfEmployed
Michigan,0,Asian,TRUE,65186,PrivateWork
Michigan,0,White,FALSE,51026,PrivateWork
Michigan,0,Asian,TRUE,70667,PrivateWork
Michigan,0,Hispanic,TRUE,61738,PrivateWork
Michigan,0,Asian,FALSE,90094,SelfEmployed
Michigan,0,Asian,TRUE,67222,SelfEmployed
Michigan,0,Asian,FALSE,51993,PrivateWork
Michigan,0,Asian,TRUE,52717,PrivateWork
Michigan,0,Asian,TRUE,75091,PrivateWork
Michigan,0,Asian,TRUE,87250,SelfEmployed
Michigan,0,Asian,TRUE,69236,PrivateWork
Michigan,0,Asian,TRUE,49306,PrivateWork
Michigan,0,White,TRUE,61967,PrivateWork
Michigan,0,Hispanic,TRUE,63482,PrivateWork
Michigan,0,Hispanic,TRUE,63730,PrivateWork
Michigan,0,Hispanic,TRUE,55764,PrivateWork
Michigan,0,Hispanic,FALSE,69032,PrivateWork
Michigan,0,Hispanic,FALSE,85260,SelfEmployed
Michigan,0,White,TRUE,62540,PrivateWork
Michigan,0,Hispanic,TRUE,93571,PrivateWork
Michigan,0,Hispanic,FALSE,63750,SelfEmployed
Michigan,0,Native,FALSE,75313,SelfEmployed
Michigan,0,White,TRUE,49401,PrivateWork
Michigan,0,White,TRUE,69135,PrivateWork
Michigan,0,White,FALSE,73523,PrivateWork
Michigan,0,Asian,TRUE,77027,PrivateWork
Michigan,0,White,TRUE,66984,PrivateWork
Michigan,0,White,TRUE,63384,PrivateWork
Michigan,0,Asian,TRUE,62692,SelfEmployed
Michigan,0,Asian,TRUE,95319,PrivateWork
Michigan,0,Asian,TRUE,86364,SelfEmployed
Michigan,0,Asian,TRUE,68780,PrivateWork
Michigan,0,Hispanic,TRUE,56865,PrivateWork
Michigan,0,White,TRUE,82634,PrivateWork
Michigan,0,White,TRUE,55842,FamilyWork
Michigan,0,White,TRUE,38984,PrivateWork
Michigan,0,White,FALSE,49173,PrivateWork
Michigan,0,Hispanic,TRUE,43611,PrivateWork
Michigan,0,Asian,FALSE,49844,PublicWork
Michigan,0,Asian,FALSE,40018,Unemployment
Michigan,0,Asian,FALSE,36769,FamilyWork
Michigan,0,Asian,FALSE,32300,Unemployment
Michigan,0,Asian,FALSE,42052,PrivateWork
Michigan,0,Asian,FALSE,55273,SelfEmployed
Michigan,0,Asian,FALSE,28719,Unemployment
Michigan,0,Asian,FALSE,27574,Unemployment
Michigan,0,Native,FALSE,38889,PrivateWork
Michigan,0,Asian,FALSE,39713,PrivateWork
Michigan,0,Asian,FALSE,37631,Unemployment
Michigan,0,Asian,FALSE,37969,PrivateWork
Michigan,0,Asian,FALSE,29387,Unemployment
Michigan,0,Asian,FALSE,36275,SelfEmployed
Michigan,0,Asian,FALSE,28949,FamilyWork
Michigan,0,Hispanic,TRUE,27297,Unemployment
Michigan,0,Hispanic,TRUE,24183,Unemployment
Michigan,0,Hispanic,TRUE,16436,Unemployment
Michigan,0,Hispanic,TRUE,32618,Unemployment
Michigan,0,Hispanic,TRUE,21226,Unemployment
Michigan,0,Hispanic,FALSE,41189,Unemployment
Michigan,0,Hispanic,FALSE,35496,Unemployment
Michigan,0,Hispanic,TRUE,34078,Unemployment
Michigan,0,Pacific,FALSE,17314,Unemployment
Michigan,0,Hispanic,TRUE,28287,Unemployment
Michigan,0,Asian,TRUE,72394,PrivateWork
Michigan,0,White,FALSE,69030,PrivateWork
Michigan,0,Hispanic,FALSE,44286,PrivateWork
Michigan,0,White,FALSE,47847,PrivateWork
Michigan,0,Hispanic,TRUE,34518,PrivateWork
Michigan,0,Hispanic,FALSE,40580,PrivateWork
Michigan,0,Hispanic,FALSE,40417,PrivateWork
Michigan,0,Asian,FALSE,65729,SelfEmployed
Michigan,0,Hispanic,TRUE,30750,PrivateWork
Michigan,0,Hispanic,FALSE,38663,PrivateWork
Michigan,0,Hispanic,FALSE,53259,PrivateWork
Michigan,0,Hispanic,FALSE,50203,PrivateWork
Michigan,0,Hispanic,FALSE,62202,PrivateWork
Michigan,0,Asian,FALSE,56765,SelfEmployed
Michigan,0,Asian,FALSE,53456,PrivateWork
Michigan,0,Asian,FALSE,73088,SelfEmployed
Michigan,0,Asian,FALSE,47064,PrivateWork
Michigan,0,Asian,FALSE,59594,PrivateWork
Michigan,0,Hispanic,FALSE,49375,PrivateWork
Michigan,0,Asian,FALSE,57500,SelfEmployed
Michigan,0,Asian,FALSE,52875,PrivateWork
Michigan,0,Asian,FALSE,45370,PrivateWork
Michigan,0,Asian,FALSE,43289,PrivateWork
Michigan,0,Hispanic,FALSE,43050,PrivateWork
Michigan,0,Asian,FALSE,51383,PrivateWork
Michigan,0,Asian,FALSE,56643,PrivateWork
Michigan,0,Hispanic,FALSE,53780,PrivateWork
Michigan,0,Hispanic,TRUE,29929,Unemployment
Michigan,0,Asian,FALSE,39280,Unemployment
Michigan,0,Asian,TRUE,35833,Unemployment
Michigan,0,Asian,FALSE,24500,PrivateWork
Michigan,0,Asian,FALSE,13304,Unemployment
Michigan,0,Asian,TRUE,20161,Unemployment
Michigan,0,Asian,FALSE,53813,PrivateWork
Michigan,0,White,FALSE,32212,SelfEmployed
Michigan,0,Asian,FALSE,60682,SelfEmployed
Michigan,0,Asian,FALSE,52917,PrivateWork
Michigan,0,Asian,FALSE,65612,PrivateWork
Michigan,0,Asian,FALSE,46144,PrivateWork
Michigan,0,Asian,FALSE,46625,PrivateWork
Michigan,0,Asian,FALSE,48319,PrivateWork
Michigan,0,Asian,FALSE,52617,SelfEmployed
Michigan,0,Hispanic,TRUE,30179,Unemployment
Michigan,0,Asian,TRUE,68824,PublicWork
Michigan,0,Asian,FALSE,49513,SelfEmployed
Michigan,0,Asian,FALSE,42946,PrivateWork
Michigan,0,Asian,FALSE,80958,PrivateWork
Michigan,0,Asian,FALSE,81346,PrivateWork
Michigan,0,Asian,TRUE,67024,PrivateWork
Michigan,0,Asian,FALSE,76927,PrivateWork
Michigan,0,Asian,FALSE,56449,PrivateWork
Michigan,0,Asian,FALSE,52754,PrivateWork
Michigan,0,Asian,FALSE,40625,PrivateWork
Michigan,0,Asian,FALSE,50962,PrivateWork
Michigan,0,Asian,TRUE,47056,SelfEmployed
Michigan,0,Asian,FALSE,64281,PrivateWork
Michigan,0,Asian,FALSE,63000,PrivateWork
Michigan,0,Asian,FALSE,40733,PrivateWork
Michigan,0,Asian,FALSE,67188,PrivateWork
Michigan,0,Asian,FALSE,52269,SelfEmployed
Michigan,0,Asian,FALSE,59612,SelfEmployed
Michigan,0,Asian,TRUE,62778,PrivateWork
Michigan,0,Asian,FALSE,57941,PrivateWork
Michigan,0,Asian,FALSE,57708,PrivateWork
Michigan,0,Asian,FALSE,57025,PrivateWork
Michigan,0,Asian,TRUE,47716,PrivateWork
Michigan,0,Asian,TRUE,59214,PrivateWork
Michigan,0,Hispanic,FALSE,62342,PrivateWork
Michigan,0,Asian,TRUE,65375,PrivateWork
Michigan,0,Asian,TRUE,62206,PrivateWork
Michigan,0,Asian,TRUE,58415,PrivateWork
Michigan,0,Hispanic,TRUE,32383,Unemployment
Michigan,0,Asian,TRUE,35677,FamilyWork
Michigan,0,Hispanic,TRUE,26667,Unemployment
Michigan,0,Hispanic,TRUE,50956,PrivateWork
Michigan,0,Hispanic,TRUE,36576,PrivateWork
Michigan,0,Hispanic,TRUE,36792,PrivateWork
Michigan,0,Asian,FALSE,54250,PrivateWork
Michigan,0,Asian,FALSE,45750,PrivateWork
Michigan,0,Hispanic,TRUE,45288,PrivateWork
Michigan,0,Asian,FALSE,58534,PrivateWork
Michigan,0,Hispanic,FALSE,50861,SelfEmployed
Michigan,0,Asian,FALSE,43512,PrivateWork
Michigan,0,Asian,FALSE,45091,PrivateWork
Michigan,0,Asian,TRUE,49785,PrivateWork
Michigan,0,Hispanic,TRUE,48850,PrivateWork
Michigan,0,Asian,FALSE,47500,SelfEmployed
Michigan,0,Asian,FALSE,45900,FamilyWork
Michigan,0,Asian,TRUE,43355,FamilyWork
Michigan,0,Asian,FALSE,37750,SelfEmployed
Michigan,0,Asian,FALSE,39667,SelfEmployed
Michigan,0,Asian,FALSE,40817,PrivateWork
Michigan,0,Hispanic,FALSE,45068,PrivateWork
Michigan,0,Asian,FALSE,36989,FamilyWork
Michigan,0,Asian,FALSE,40142,SelfEmployed
Michigan,0,Asian,TRUE,41025,SelfEmployed
Michigan,0,Hispanic,FALSE,41897,FamilyWork
Michigan,0,Native,FALSE,40054,Unemployment
Michigan,0,Native,FALSE,42337,PrivateWork
Michigan,0,Asian,FALSE,54340,SelfEmployed
Michigan,0,Asian,FALSE,52628,SelfEmployed
Michigan,0,Asian,FALSE,50202,PrivateWork
Michigan,0,Asian,FALSE,41493,SelfEmployed
Michigan,0,Asian,TRUE,45063,PrivateWork
Michigan,0,Hispanic,FALSE,31597,Unemployment
Michigan,0,Asian,FALSE,34737,PrivateWork
Michigan,0,Hispanic,FALSE,30036,PrivateWork
Michigan,0,Native,FALSE,56400,SelfEmployed
Michigan,0,Asian,FALSE,53879,SelfEmployed
Michigan,0,Asian,FALSE,57736,SelfEmployed
Michigan,0,Asian,FALSE,63608,PrivateWork
Michigan,0,Asian,TRUE,58095,PrivateWork
Michigan,0,Asian,FALSE,37265,SelfEmployed
Michigan,0,Asian,FALSE,45530,SelfEmployed
Michigan,0,Asian,FALSE,46396,FamilyWork
Michigan,0,Asian,FALSE,46338,SelfEmployed
Michigan,0,Hispanic,FALSE,43125,SelfEmployed
Michigan,0,Asian,FALSE,50586,SelfEmployed
Michigan,0,Asian,FALSE,42436,PrivateWork
Michigan,0,Asian,FALSE,43808,SelfEmployed
Michigan,0,Asian,FALSE,48571,PrivateWork
Michigan,0,Asian,TRUE,42371,PrivateWork
Michigan,0,Asian,FALSE,41937,SelfEmployed
Michigan,0,Asian,FALSE,41905,SelfEmployed
Michigan,0,Asian,FALSE,47925,PrivateWork
Michigan,0,Asian,FALSE,43615,PrivateWork
Michigan,0,Asian,FALSE,50073,SelfEmployed
Michigan,0,Hispanic,TRUE,39103,PrivateWork
Michigan,0,Hispanic,TRUE,39615,PrivateWork
Michigan,0,Hispanic,TRUE,26351,Unemployment
Michigan,0,Hispanic,TRUE,65375,SelfEmployed
Michigan,0,Hispanic,TRUE,56533,PrivateWork
Michigan,0,Hispanic,TRUE,45652,PrivateWork
Michigan,0,Hispanic,TRUE,37275,Unemployment
Michigan,0,Hispanic,TRUE,48229,SelfEmployed
Michigan,0,Hispanic,TRUE,45297,PrivateWork
Michigan,0,Native,FALSE,43813,SelfEmployed
Michigan,0,Hispanic,TRUE,62050,PrivateWork
Michigan,0,Hispanic,TRUE,36594,SelfEmployed
Michigan,0,White,FALSE,21268,PublicWork
Michigan,0,White,FALSE,89176,PublicWork
Michigan,0,White,FALSE,21780,PublicWork
Michigan,0,White,FALSE,51627,PublicWork
Michigan,0,White,TRUE,35403,PublicWork
Michigan,0,White,FALSE,15947,PublicWork
Michigan,0,White,TRUE,52344,PublicWork
Michigan,0,Native,TRUE,41523,PublicWork
Michigan,0,White,TRUE,91875,SelfEmployed
Michigan,0,White,TRUE,147216,PublicWork
Michigan,0,White,TRUE,83214,PublicWork
Michigan,0,White,FALSE,73599,SelfEmployed
Michigan,0,White,FALSE,88700,SelfEmployed
Michigan,0,White,FALSE,69934,FamilyWork
Michigan,0,White,TRUE,34274,PrivateWork
Michigan,0,White,TRUE,50417,PrivateWork
Michigan,0,White,TRUE,89722,PublicWork
Michigan,0,White,FALSE,41893,PrivateWork
Michigan,0,Asian,FALSE,86300,PublicWork
Michigan,0,White,TRUE,105375,PublicWork
Michigan,0,White,TRUE,56086,PrivateWork
Michigan,0,White,TRUE,66042,PublicWork
