female,Race,Citizen,Income,Profession
1,Hispanic,TRUE,31774,SelfEmployed
1,White,TRUE,42714,PrivateWork
1,White,TRUE,60181,SelfEmployed
1,Black,FALSE,18333,PublicWork
1,Black,TRUE,35625,PrivateWork
1,White,TRUE,51858,PrivateWork
1,White,TRUE,37615,PrivateWork
1,Hispanic,FALSE,38090,PublicWork
1,White,TRUE,36363,SelfEmployed
1,Native,FALSE,31394,Unemployment
1,White,FALSE,39063,PublicWork
1,White,TRUE,62813,PrivateWork
1,White,TRUE,38955,PrivateWork
1,Hispanic,TRUE,55236,PrivateWork
1,Asian,FALSE,34409,PrivateWork
1,Black,TRUE,26663,PrivateWork
1,Black,TRUE,29777,Unemployment
1,Hispanic,TRUE,21691,PrivateWork
1,Black,FALSE,15950,SelfEmployed
1,Hispanic,TRUE,23121,Unemployment
1,White,TRUE,36563,PrivateWork
1,Asian,TRUE,43750,PrivateWork
1,Black,TRUE,36573,PublicWork
1,Hispanic,TRUE,40401,SelfEmployed
1,White,TRUE,59850,SelfEmployed
1,White,TRUE,55820,PrivateWork
1,Pacific,TRUE,42218,SelfEmployed
1,White,TRUE,44339,SelfEmployed
1,White,TRUE,65341,SelfEmployed
1,White,TRUE,52313,PrivateWork
1,White,TRUE,42037,SelfEmployed
1,White,TRUE,32721,Unemployment
1,Asian,FALSE,63075,SelfEmployed
1,Asian,TRUE,70682,SelfEmployed
1,Hispanic,TRUE,49375,PrivateWork
1,Hispanic,TRUE,47905,SelfEmployed
1,Asian,TRUE,68873,PrivateWork
1,Hispanic,TRUE,48280,PrivateWork
1,Hispanic,TRUE,46175,FamilyWork
1,Hispanic,TRUE,22813,Unemployment
1,Hispanic,FALSE,33018,PrivateWork
1,Hispanic,TRUE,55948,PrivateWork
1,Hispanic,TRUE,33963,PrivateWork
1,Hispanic,FALSE,35058,PrivateWork
1,Hispanic,FALSE,50035,PrivateWork
1,Hispanic,TRUE,37991,PrivateWork
1,Hispanic,FALSE,47275,PrivateWork
1,White,TRUE,41492,SelfEmployed
1,White,TRUE,59730,PrivateWork
1,Black,FALSE,33317,PublicWork
1,Hispanic,TRUE,35144,PrivateWork
0,Hispanic,TRUE,17238,PublicWork
0,Asian,TRUE,24638,PublicWork
0,Hispanic,TRUE,30727,PublicWork
0,Black,TRUE,30607,Unemployment
0,Pacific,TRUE,21310,PublicWork
0,Asian,TRUE,31410,PublicWork
0,Asian,TRUE,19495,PublicWork
0,Hispanic,TRUE,31816,PublicWork
0,Asian,TRUE,72233,SelfEmployed
0,Asian,TRUE,68750,PublicWork
0,Asian,TRUE,62500,PublicWork
0,Asian,TRUE,39353,PublicWork
0,Black,TRUE,35100,PublicWork
0,Asian,TRUE,17778,PublicWork
0,Pacific,TRUE,16970,PublicWork
0,Asian,FALSE,21587,PublicWork
0,Asian,TRUE,23194,PrivateWork
0,Hispanic,TRUE,44423,PublicWork
0,Asian,TRUE,38607,PublicWork
0,Asian,TRUE,78306,SelfEmployed
0,White,TRUE,54750,PublicWork
0,Asian,TRUE,47660,PublicWork
0,Hispanic,TRUE,79808,PublicWork
0,Hispanic,FALSE,45304,SelfEmployed
0,Asian,TRUE,64148,PublicWork
0,Hispanic,FALSE,66902,PublicWork
0,Hispanic,TRUE,49063,SelfEmployed
0,White,TRUE,44255,PublicWork
0,Black,TRUE,41051,Unemployment
0,Black,TRUE,46364,SelfEmployed
0,White,TRUE,45417,SelfEmployed
0,White,TRUE,59911,PrivateWork
0,White,TRUE,76661,SelfEmployed
0,Asian,FALSE,80586,PublicWork
0,Asian,FALSE,101141,PublicWork
0,Asian,FALSE,65769,PublicWork
0,Asian,FALSE,59122,PublicWork
0,Hispanic,FALSE,25875,PrivateWork
0,Hispanic,TRUE,65083,SelfEmployed
0,Black,FALSE,43886,PrivateWork
0,Black,TRUE,38409,Unemployment
0,White,FALSE,58958,PublicWork
0,Asian,TRUE,52267,SelfEmployed
0,White,TRUE,39502,PrivateWork
0,White,FALSE,50634,SelfEmployed
0,Asian,TRUE,68876,PublicWork
0,White,TRUE,53553,SelfEmployed
0,Asian,FALSE,51635,PublicWork
0,Black,FALSE,44783,PrivateWork
0,Hispanic,TRUE,57568,PublicWork
0,Hispanic,TRUE,47637,PrivateWork
0,Asian,FALSE,59808,PublicWork
0,Asian,TRUE,43617,PublicWork
0,Black,TRUE,25000,Unemployment
0,Native,FALSE,33182,PrivateWork
0,Hispanic,TRUE,44779,PrivateWork
0,White,FALSE,64946,PublicWork
0,Hispanic,FALSE,39971,SelfEmployed
0,White,TRUE,75000,PrivateWork
0,White,TRUE,59643,PublicWork
0,Hispanic,TRUE,60699,PrivateWork
0,White,TRUE,40480,SelfEmployed
0,Asian,FALSE,36857,Unemployment
0,Asian,TRUE,55313,SelfEmployed
0,Hispanic,FALSE,27479,Unemployment
0,Native,TRUE,66286,SelfEmployed
0,Hispanic,TRUE,41558,PrivateWork
0,Hispanic,FALSE,45904,SelfEmployed
0,White,TRUE,50869,FamilyWork
0,Hispanic,TRUE,48786,PrivateWork
0,Asian,TRUE,35929,PrivateWork
0,White,TRUE,45560,PrivateWork
0,White,TRUE,84844,SelfEmployed
0,Hispanic,TRUE,52292,FamilyWork
0,Hispanic,TRUE,51220,SelfEmployed
0,Hispanic,TRUE,51625,PrivateWork
0,Black,FALSE,33167,PrivateWork
0,Hispanic,TRUE,41719,PrivateWork
0,White,TRUE,48077,PublicWork
0,Hispanic,TRUE,40667,Unemployment
0,Black,TRUE,47583,Unemployment
0,White,TRUE,50421,PublicWork
0,White,TRUE,64356,PrivateWork
0,White,TRUE,49016,PrivateWork
0,Hispanic,TRUE,35385,PrivateWork
0,Asian,TRUE,48616,FamilyWork
0,White,TRUE,55557,SelfEmployed
0,Asian,TRUE,43093,FamilyWork
0,Asian,TRUE,66089,PrivateWork
0,Hispanic,TRUE,53588,PublicWork
0,Hispanic,TRUE,55733,PublicWork
0,Hispanic,TRUE,35886,Unemployment
0,White,TRUE,51780,PrivateWork
0,Hispanic,TRUE,53142,PublicWork
0,Hispanic,TRUE,52161,FamilyWork
0,Pacific,FALSE,20903,SelfEmployed
0,Hispanic,FALSE,28028,Unemployment
0,Hispanic,FALSE,22987,Unemployment
0,Hispanic,TRUE,51811,SelfEmployed
0,Hispanic,TRUE,39486,PrivateWork
0,Asian,TRUE,69960,PublicWork
0,Asian,TRUE,62806,SelfEmployed
0,Asian,TRUE,59907,PublicWork
0,Asian,TRUE,60931,PrivateWork
0,Asian,TRUE,82321,PrivateWork
0,White,TRUE,44750,SelfEmployed
0,Asian,TRUE,61542,PrivateWork
0,White,TRUE,64612,PrivateWork
0,Asian,TRUE,68042,SelfEmployed
0,Asian,FALSE,75519,Unemployment
0,Hispanic,TRUE,31346,PrivateWork
0,Hispanic,TRUE,45156,PrivateWork
0,Hispanic,TRUE,38042,SelfEmployed
0,Asian,TRUE,36373,PrivateWork
0,Hispanic,TRUE,37462,SelfEmployed
0,Hispanic,TRUE,25688,Unemployment
0,Asian,FALSE,32011,SelfEmployed
0,Asian,TRUE,57946,PrivateWork
0,Asian,FALSE,54383,PrivateWork
0,Hispanic,TRUE,57490,PrivateWork
0,Hispanic,FALSE,35744,PrivateWork
0,Black,TRUE,31690,PrivateWork
0,White,TRUE,35020,FamilyWork
0,White,TRUE,56713,SelfEmployed
0,White,TRUE,31128,Unemployment
0,White,TRUE,34500,Unemployment
0,White,TRUE,66250,PrivateWork
0,White,TRUE,65729,PrivateWork
0,Asian,TRUE,60658,Unemployment
0,White,TRUE,66280,SelfEmployed
0,White,TRUE,60133,PrivateWork
0,Asian,TRUE,78971,SelfEmployed
0,White,TRUE,47539,Unemployment
0,White,TRUE,75739,PrivateWork
0,Hispanic,FALSE,61149,PublicWork
0,White,TRUE,70762,SelfEmployed
0,Asian,FALSE,56667,PublicWork
0,Pacific,TRUE,52098,PrivateWork
0,White,TRUE,49318,FamilyWork
0,White,TRUE,40227,PrivateWork
0,Hispanic,TRUE,32656,PrivateWork
0,White,TRUE,52825,SelfEmployed
0,Hispanic,TRUE,47174,SelfEmployed
0,Hispanic,TRUE,68601,FamilyWork
0,Asian,TRUE,39464,SelfEmployed
0,Asian,TRUE,53141,FamilyWork
0,White,TRUE,97887,SelfEmployed
0,Asian,TRUE,32375,Unemployment
0,Hispanic,TRUE,74196,PrivateWork
0,Asian,TRUE,40190,Unemployment
0,Hispanic,TRUE,64583,PublicWork
0,White,TRUE,58421,PrivateWork
0,Pacific,FALSE,69867,PrivateWork
0,Hispanic,TRUE,79900,PrivateWork
0,Hispanic,TRUE,62329,PrivateWork
0,Hispanic,TRUE,41944,PrivateWork
0,Native,FALSE,43864,PrivateWork
0,Hispanic,FALSE,53308,Unemployment
0,Hispanic,TRUE,29283,SelfEmployed
0,Hispanic,TRUE,64671,SelfEmployed
0,Hispanic,TRUE,59205,PrivateWork
0,Hispanic,TRUE,67500,SelfEmployed
0,Asian,FALSE,42396,PrivateWork
0,Hispanic,FALSE,28007,Unemployment
0,Hispanic,FALSE,33592,PrivateWork
0,Hispanic,FALSE,31269,SelfEmployed
0,Asian,FALSE,33906,Unemployment
0,Asian,FALSE,64143,PrivateWork
0,Hispanic,TRUE,25455,SelfEmployed
0,Asian,FALSE,46161,SelfEmployed
0,Asian,FALSE,80583,PrivateWork
0,Asian,FALSE,152396,SelfEmployed
0,Asian,FALSE,126486,PrivateWork
0,Asian,FALSE,97201,PrivateWork
0,Asian,FALSE,89850,PrivateWork
0,Asian,FALSE,100511,PrivateWork
0,Asian,FALSE,85099,PrivateWork
0,Asian,FALSE,71615,SelfEmployed
0,Hispanic,FALSE,50563,PrivateWork
0,Asian,FALSE,112443,PrivateWork
0,Asian,FALSE,106120,PrivateWork
0,Hispanic,FALSE,38576,SelfEmployed
0,Hispanic,FALSE,32324,SelfEmployed
0,Asian,FALSE,46295,Unemployment
0,Hispanic,TRUE,69167,SelfEmployed
0,Hispanic,TRUE,70139,SelfEmployed
0,Asian,FALSE,47241,PrivateWork
0,Asian,FALSE,38683,SelfEmployed
0,Hispanic,TRUE,37030,PrivateWork
0,Asian,FALSE,59279,SelfEmployed
0,Native,FALSE,40896,PrivateWork
0,Asian,FALSE,43315,PrivateWork
0,Hispanic,TRUE,36136,PrivateWork
0,Hispanic,FALSE,41219,Unemployment
0,Hispanic,FALSE,46993,Unemployment
0,Asian,FALSE,49235,SelfEmployed
0,Asian,FALSE,68375,SelfEmployed
0,Hispanic,FALSE,67944,FamilyWork
0,Asian,FALSE,94167,SelfEmployed
0,Hispanic,FALSE,65208,PrivateWork
0,Hispanic,TRUE,105000,SelfEmployed
0,Asian,FALSE,80875,SelfEmployed
0,Hispanic,FALSE,44861,SelfEmployed
0,Hispanic,FALSE,44452,SelfEmployed
0,Asian,FALSE,54321,PrivateWork
0,Asian,FALSE,54827,PrivateWork
0,Asian,FALSE,40847,SelfEmployed
0,Hispanic,FALSE,47864,PrivateWork
0,Asian,FALSE,44045,SelfEmployed
0,Hispanic,FALSE,33051,SelfEmployed
0,Asian,FALSE,53778,PrivateWork
0,Asian,FALSE,51616,SelfEmployed
0,Native,TRUE,87421,PrivateWork
0,Hispanic,FALSE,46845,PrivateWork
0,Hispanic,FALSE,41250,SelfEmployed
0,Hispanic,FALSE,30934,FamilyWork
0,Black,TRUE,35232,Unemployment
0,Hispanic,FALSE,19299,Unemployment
0,Hispanic,FALSE,26762,SelfEmployed
0,Hispanic,TRUE,31840,Unemployment
0,Asian,FALSE,63906,PrivateWork
0,Hispanic,FALSE,28504,SelfEmployed
0,Hispanic,FALSE,42774,PrivateWork
0,White,TRUE,59432,PrivateWork
0,Asian,FALSE,46781,SelfEmployed
0,Hispanic,TRUE,42500,SelfEmployed
0,Hispanic,TRUE,44592,PrivateWork
0,Hispanic,FALSE,58444,SelfEmployed
0,Hispanic,TRUE,51875,SelfEmployed
0,White,TRUE,73068,PrivateWork
0,Hispanic,TRUE,47530,SelfEmployed
0,Hispanic,TRUE,50682,SelfEmployed
0,Hispanic,TRUE,68967,SelfEmployed
0,Hispanic,TRUE,59063,PrivateWork
0,Hispanic,TRUE,53598,PrivateWork
0,Asian,TRUE,45019,SelfEmployed
0,Asian,TRUE,62537,PrivateWork
0,Hispanic,TRUE,60858,SelfEmployed
0,White,TRUE,78304,SelfEmployed
0,Hispanic,TRUE,50020,SelfEmployed
0,Asian,TRUE,84769,PrivateWork
0,Asian,FALSE,80714,PrivateWork
0,Hispanic,TRUE,103242,PrivateWork
0,Asian,TRUE,69563,SelfEmployed
0,Asian,FALSE,44641,SelfEmployed
0,Hispanic,FALSE,31923,Unemployment
0,Hispanic,TRUE,34215,SelfEmployed
0,Hispanic,FALSE,35756,Unemployment
0,Hispanic,FALSE,39650,Unemployment
0,Black,FALSE,22233,Unemployment
0,Hispanic,FALSE,18389,Unemployment
0,Hispanic,FALSE,22094,Unemployment
0,Hispanic,TRUE,83125,PrivateWork
0,Hispanic,TRUE,60440,SelfEmployed
0,Hispanic,TRUE,75906,SelfEmployed
0,Hispanic,TRUE,97348,SelfEmployed
0,Hispanic,TRUE,62399,PrivateWork
0,Asian,TRUE,83355,SelfEmployed
0,Hispanic,TRUE,50478,SelfEmployed
0,Hispanic,FALSE,29594,Unemployment
0,Hispanic,TRUE,132250,SelfEmployed
0,Hispanic,TRUE,61182,SelfEmployed
0,Hispanic,TRUE,55181,PrivateWork
0,Hispanic,FALSE,41735,PrivateWork
0,Hispanic,FALSE,37955,PrivateWork
0,Hispanic,FALSE,47244,Unemployment
0,Hispanic,TRUE,78311,SelfEmployed
0,Hispanic,FALSE,47429,Unemployment
0,Hispanic,FALSE,61110,SelfEmployed
0,Pacific,FALSE,63629,SelfEmployed
0,Hispanic,FALSE,29331,PrivateWork
0,Hispanic,FALSE,45417,SelfEmployed
0,Hispanic,FALSE,51806,PrivateWork
0,Hispanic,TRUE,48688,SelfEmployed
0,Asian,FALSE,34942,Unemployment
0,Hispanic,FALSE,52742,PrivateWork
0,Hispanic,FALSE,50483,PrivateWork
0,Asian,FALSE,60060,PrivateWork
0,Asian,FALSE,41676,SelfEmployed
0,Asian,FALSE,73214,PrivateWork
0,Asian,FALSE,39033,PrivateWork
0,Hispanic,FALSE,32813,PrivateWork
0,Hispanic,FALSE,31293,Unemployment
0,Hispanic,FALSE,48086,PublicWork
0,Hispanic,FALSE,53578,PrivateWork
0,Hispanic,TRUE,41866,FamilyWork
0,Hispanic,TRUE,73223,SelfEmployed
0,Asian,FALSE,43592,PrivateWork
0,Hispanic,FALSE,35630,SelfEmployed
0,Hispanic,TRUE,56479,PublicWork
0,Hispanic,FALSE,34202,SelfEmployed
0,Asian,FALSE,56586,PrivateWork
0,Asian,FALSE,61807,PrivateWork
0,Asian,FALSE,40812,PrivateWork
0,Asian,FALSE,76096,PrivateWork
0,Asian,FALSE,103977,PrivateWork
0,Asian,FALSE,62257,PrivateWork
0,Black,FALSE,33217,Unemployment
0,Hispanic,FALSE,60239,PrivateWork
0,Asian,FALSE,90515,PrivateWork
0,Black,FALSE,29500,Unemployment
0,Native,FALSE,32549,PrivateWork
0,Hispanic,FALSE,59468,PublicWork
0,Hispanic,TRUE,104444,PrivateWork
0,Asian,FALSE,71544,PrivateWork
0,Asian,FALSE,68681,SelfEmployed
0,Asian,FALSE,68092,PrivateWork
0,Hispanic,TRUE,67000,PrivateWork
0,Asian,FALSE,57500,PrivateWork
0,Asian,FALSE,102070,PublicWork
0,Hispanic,FALSE,107869,PrivateWork
0,Asian,FALSE,68750,PrivateWork
0,Hispanic,FALSE,45536,SelfEmployed
0,Asian,FALSE,34153,PrivateWork
0,Hispanic,FALSE,38125,SelfEmployed
0,Asian,FALSE,81946,PrivateWork
0,Asian,FALSE,88606,SelfEmployed
0,Asian,FALSE,117281,PrivateWork
0,Hispanic,FALSE,36278,PrivateWork
0,Asian,FALSE,106818,PrivateWork
0,Asian,FALSE,83500,PrivateWork
0,Asian,FALSE,84736,PrivateWork
0,Asian,FALSE,104409,PrivateWork
0,Asian,FALSE,91455,SelfEmployed
0,Hispanic,FALSE,111964,PrivateWork
0,Asian,FALSE,90450,FamilyWork
0,Asian,TRUE,103634,PrivateWork
0,Asian,FALSE,103323,PrivateWork
0,Hispanic,FALSE,172604,PrivateWork
0,Hispanic,FALSE,50343,SelfEmployed
0,Asian,FALSE,71352,PrivateWork
0,Asian,FALSE,112763,PrivateWork
0,Asian,FALSE,78429,PrivateWork
0,Asian,FALSE,119917,PrivateWork
0,Asian,FALSE,45692,SelfEmployed
0,Pacific,FALSE,52019,PrivateWork
0,Asian,FALSE,45542,SelfEmployed
0,Hispanic,TRUE,51017,PrivateWork
0,Pacific,FALSE,32463,PrivateWork
0,Hispanic,FALSE,49167,PrivateWork
0,Hispanic,FALSE,55703,PrivateWork
0,Hispanic,FALSE,39266,SelfEmployed
0,Hispanic,FALSE,23209,Unemployment
0,Hispanic,TRUE,66409,SelfEmployed
0,Hispanic,TRUE,55833,PublicWork
0,Hispanic,FALSE,78092,SelfEmployed
0,Hispanic,TRUE,25283,SelfEmployed
0,Hispanic,FALSE,37220,PrivateWork
0,Hispanic,FALSE,38686,PrivateWork
0,Asian,FALSE,35957,SelfEmployed
0,Hispanic,FALSE,88167,SelfEmployed
0,Asian,FALSE,33293,SelfEmployed
0,Native,FALSE,44491,FamilyWork
0,Hispanic,FALSE,59982,PrivateWork
0,Hispanic,FALSE,58281,SelfEmployed
0,Hispanic,FALSE,74754,PrivateWork
0,Hispanic,FALSE,60000,Unemployment
0,Asian,FALSE,31409,SelfEmployed
0,Hispanic,FALSE,39464,PrivateWork
0,Asian,FALSE,52969,PrivateWork
0,Asian,FALSE,63672,SelfEmployed
0,Asian,FALSE,35556,PrivateWork
0,Hispanic,FALSE,39176,PrivateWork
0,Hispanic,FALSE,46046,PrivateWork
0,Hispanic,FALSE,42482,SelfEmployed
0,Hispanic,FALSE,31977,PrivateWork
0,Hispanic,FALSE,61780,PrivateWork
0,Hispanic,FALSE,35326,Unemployment
0,Hispanic,FALSE,105375,SelfEmployed
0,Asian,FALSE,23261,Unemployment
0,Hispanic,FALSE,38874,Unemployment
0,Hispanic,FALSE,22301,Unemployment
0,Hispanic,FALSE,39107,PrivateWork
0,Hispanic,FALSE,98021,PublicWork
0,Asian,FALSE,75548,PrivateWork
0,Asian,FALSE,50611,SelfEmployed
0,Asian,FALSE,42342,PrivateWork
0,Asian,FALSE,66974,PrivateWork
0,Hispanic,FALSE,48917,PrivateWork
0,Asian,FALSE,105769,PrivateWork
0,Hispanic,FALSE,66714,PrivateWork
0,Asian,FALSE,91963,PrivateWork
0,Asian,FALSE,94944,PrivateWork
0,Asian,FALSE,99271,SelfEmployed
0,Asian,FALSE,75994,FamilyWork
0,Asian,FALSE,116743,PrivateWork
0,Asian,FALSE,98688,PrivateWork
0,Asian,FALSE,62488,PrivateWork
0,Hispanic,FALSE,57461,PublicWork
0,Hispanic,FALSE,40676,PublicWork
0,Asian,FALSE,56741,Unemployment
0,Hispanic,FALSE,45321,Unemployment
0,Hispanic,FALSE,57400,Unemployment
0,Hispanic,FALSE,47768,PrivateWork
0,White,FALSE,36875,PublicWork
0,White,TRUE,37949,SelfEmployed
0,Hispanic,TRUE,32927,SelfEmployed
0,Hispanic,TRUE,39805,FamilyWork
0,White,TRUE,38362,Unemployment
0,White,TRUE,66534,SelfEmployed
0,White,TRUE,74443,SelfEmployed
0,Hispanic,TRUE,50946,Unemployment
0,Hispanic,TRUE,40156,SelfEmployed
0,White,TRUE,52929,PrivateWork
0,Hispanic,TRUE,45977,PrivateWork
0,Hispanic,TRUE,42271,SelfEmployed
0,White,TRUE,52480,Unemployment
0,Hispanic,TRUE,45265,PrivateWork
0,Asian,TRUE,72699,Unemployment
0,Hispanic,TRUE,38224,PrivateWork
0,Hispanic,FALSE,26879,PrivateWork
0,Asian,TRUE,46051,FamilyWork
0,Hispanic,TRUE,43365,SelfEmployed
0,Asian,TRUE,43459,SelfEmployed
0,Hispanic,TRUE,46146,SelfEmployed
0,White,TRUE,43320,FamilyWork
0,Hispanic,TRUE,38030,PrivateWork
0,White,TRUE,42712,PrivateWork
0,White,TRUE,63438,SelfEmployed
0,White,TRUE,61536,SelfEmployed
0,White,TRUE,44854,SelfEmployed
0,White,TRUE,43924,FamilyWork
0,Hispanic,TRUE,27079,FamilyWork
0,Hispanic,TRUE,48474,SelfEmployed
0,Asian,TRUE,29414,SelfEmployed
0,White,TRUE,54013,PrivateWork
0,White,TRUE,44576,PrivateWork
0,Hispanic,TRUE,50679,FamilyWork
0,White,TRUE,30274,Unemployment
0,Asian,TRUE,51653,FamilyWork
0,White,TRUE,31250,Unemployment
0,White,TRUE,32765,Unemployment
0,Hispanic,FALSE,49489,PrivateWork
0,White,TRUE,32340,Unemployment
0,Hispanic,TRUE,34544,SelfEmployed
0,Hispanic,TRUE,37621,Unemployment
0,Hispanic,TRUE,33799,SelfEmployed
0,White,TRUE,23514,Unemployment
0,White,TRUE,44822,SelfEmployed
0,White,TRUE,37905,PrivateWork
0,Asian,TRUE,37215,Unemployment
0,White,FALSE,48869,PrivateWork
0,Hispanic,TRUE,46196,Unemployment
0,Asian,FALSE,65557,PrivateWork
0,Hispanic,FALSE,56091,PrivateWork
0,Hispanic,TRUE,43058,PublicWork
0,Hispanic,TRUE,43420,PrivateWork
0,Hispanic,FALSE,43026,PrivateWork
0,Hispanic,TRUE,87598,PrivateWork
0,Asian,FALSE,65780,PrivateWork
0,Hispanic,FALSE,101906,PublicWork
0,Hispanic,TRUE,63771,PrivateWork
0,White,TRUE,50803,PrivateWork
0,Hispanic,FALSE,56694,PrivateWork
0,Hispanic,FALSE,44069,PrivateWork
0,Asian,TRUE,71641,PrivateWork
0,Hispanic,TRUE,48091,Unemployment
0,White,TRUE,56076,PrivateWork
0,White,TRUE,37036,PrivateWork
0,Hispanic,TRUE,63072,PublicWork
0,Hispanic,TRUE,60278,PrivateWork
0,Hispanic,TRUE,34367,PrivateWork
0,White,TRUE,41552,PublicWork
0,White,TRUE,60732,FamilyWork
0,White,TRUE,77714,SelfEmployed
0,Hispanic,TRUE,63036,SelfEmployed
0,White,TRUE,86316,SelfEmployed
0,Hispanic,TRUE,170000,SelfEmployed
0,White,TRUE,87917,SelfEmployed
0,Hispanic,FALSE,24388,Unemployment
0,Hispanic,TRUE,67597,SelfEmployed
0,Hispanic,TRUE,65286,PrivateWork
0,Native,TRUE,57375,SelfEmployed
0,Asian,TRUE,92727,SelfEmployed
0,White,TRUE,97100,SelfEmployed
0,Hispanic,TRUE,74211,PrivateWork
0,Hispanic,FALSE,46334,PrivateWork
0,Hispanic,FALSE,56338,PrivateWork
0,Asian,TRUE,62083,SelfEmployed
0,Hispanic,FALSE,41462,SelfEmployed
0,Hispanic,FALSE,61606,PrivateWork
0,Hispanic,FALSE,57367,SelfEmployed
0,Hispanic,FALSE,61021,PrivateWork
0,Asian,FALSE,62324,PrivateWork
0,Hispanic,TRUE,80464,SelfEmployed
0,Hispanic,FALSE,40185,SelfEmployed
0,Hispanic,FALSE,37108,PrivateWork
0,Hispanic,FALSE,49712,PrivateWork
0,Hispanic,FALSE,39209,PrivateWork
0,White,TRUE,55200,SelfEmployed
0,Hispanic,TRUE,39777,PrivateWork
0,Hispanic,FALSE,48475,SelfEmployed
0,Hispanic,FALSE,37188,FamilyWork
0,Hispanic,FALSE,42083,SelfEmployed
0,Hispanic,TRUE,52599,SelfEmployed
0,Hispanic,FALSE,46018,PrivateWork
0,Hispanic,FALSE,43022,SelfEmployed
0,Hispanic,TRUE,81364,SelfEmployed
0,Hispanic,TRUE,59323,PrivateWork
0,Hispanic,TRUE,76830,PrivateWork
0,White,TRUE,67333,SelfEmployed
0,White,TRUE,91146,SelfEmployed
0,Hispanic,TRUE,51636,SelfEmployed
0,Hispanic,FALSE,37258,PrivateWork
0,Hispanic,FALSE,60548,SelfEmployed
0,Hispanic,TRUE,87176,PrivateWork
0,Hispanic,FALSE,77249,PrivateWork
0,Hispanic,FALSE,19469,SelfEmployed
0,Native,FALSE,18889,Unemployment
0,Hispanic,FALSE,29184,Unemployment
0,Hispanic,FALSE,26923,SelfEmployed
0,Hispanic,FALSE,36750,PrivateWork
0,Black,TRUE,34732,Unemployment
0,Hispanic,TRUE,31304,Unemployment
0,Black,TRUE,40650,Unemployment
0,Hispanic,TRUE,40661,PublicWork
0,White,FALSE,45487,PublicWork
0,Hispanic,FALSE,43705,PrivateWork
0,Hispanic,TRUE,49643,PublicWork
0,White,FALSE,44155,Unemployment
0,White,FALSE,36710,Unemployment
0,Hispanic,TRUE,38294,PrivateWork
0,Hispanic,FALSE,35589,PrivateWork
0,Hispanic,FALSE,32363,PrivateWork
0,Hispanic,FALSE,19464,PublicWork
0,White,TRUE,35910,PrivateWork
0,Hispanic,FALSE,50208,SelfEmployed
0,White,TRUE,45380,PrivateWork
0,Hispanic,FALSE,40844,SelfEmployed
0,Hispanic,TRUE,42979,PublicWork
0,White,TRUE,29888,SelfEmployed
0,White,TRUE,39697,SelfEmployed
0,Asian,TRUE,31250,Unemployment
0,Black,FALSE,19056,Unemployment
0,Hispanic,TRUE,41033,SelfEmployed
0,Hispanic,TRUE,12129,Unemployment
0,Black,TRUE,30536,PrivateWork
0,Asian,TRUE,36328,PrivateWork
0,Black,FALSE,26260,Unemployment
0,White,TRUE,46920,PrivateWork
0,White,TRUE,61327,SelfEmployed
0,Hispanic,TRUE,82917,PrivateWork
0,Native,FALSE,26267,Unemployment
0,Black,TRUE,49026,PrivateWork
0,Black,FALSE,31235,Unemployment
0,Black,TRUE,23355,Unemployment
0,Hispanic,TRUE,64478,PrivateWork
0,Asian,FALSE,75542,FamilyWork
0,Asian,FALSE,56383,PrivateWork
0,White,FALSE,55833,PrivateWork
0,Asian,TRUE,52639,PrivateWork
0,Hispanic,FALSE,46688,PublicWork
0,Native,FALSE,30917,Unemployment
0,Black,FALSE,29757,Unemployment
0,Black,TRUE,32721,Unemployment
0,Hispanic,FALSE,41944,PrivateWork
0,Black,TRUE,28159,Unemployment
0,White,FALSE,47258,PrivateWork
0,Asian,FALSE,56620,PrivateWork
0,Asian,TRUE,72379,PrivateWork
0,Hispanic,FALSE,27118,SelfEmployed
0,Asian,TRUE,36875,Unemployment
0,Hispanic,FALSE,50527,Unemployment
0,Asian,FALSE,49531,PrivateWork
0,Asian,FALSE,46583,PrivateWork
0,Asian,FALSE,38941,PrivateWork
0,Hispanic,FALSE,52756,PrivateWork
0,White,FALSE,113611,SelfEmployed
0,Black,TRUE,50854,PrivateWork
0,Hispanic,FALSE,45703,PublicWork
0,Pacific,FALSE,42886,PrivateWork
0,Hispanic,FALSE,33322,Unemployment
0,Hispanic,TRUE,31891,Unemployment
0,Hispanic,FALSE,36659,Unemployment
0,Asian,FALSE,51371,PrivateWork
0,Pacific,FALSE,43589,PrivateWork
0,Asian,FALSE,44073,Unemployment
0,Asian,FALSE,36614,PrivateWork
0,Asian,FALSE,51740,Unemployment
0,Hispanic,FALSE,49172,PrivateWork
0,Asian,FALSE,55264,PrivateWork
0,Asian,FALSE,60884,PrivateWork
0,Asian,FALSE,74159,PrivateWork
0,Hispanic,FALSE,40000,Unemployment
0,Asian,TRUE,42260,Unemployment
0,Asian,FALSE,44608,SelfEmployed
0,Asian,TRUE,34896,Unemployment
0,White,TRUE,104375,SelfEmployed
0,White,TRUE,73005,PrivateWork
0,White,TRUE,72614,SelfEmployed
0,Asian,TRUE,50844,SelfEmployed
0,White,TRUE,46923,PrivateWork
0,White,TRUE,66082,PrivateWork
0,Asian,FALSE,73387,PrivateWork
0,Asian,FALSE,32831,FamilyWork
0,Asian,FALSE,55057,PrivateWork
0,Asian,FALSE,68025,SelfEmployed
0,White,TRUE,112578,PrivateWork
